rlrprob,rfprob,xgbprob,DEFAULT_FLAG
0.023302666,0.06521164,0.037458848,0
0.012996094,0.032440476,0.009892477,0
0.040720267,0.086607143,0.058390252,0
0.277771819,0.124966931,0.388447791,1
0.095955974,0.065376984,0.078844205,0
0.079881944,0.162070106,0.13058567,0
0.046875702,0.054927249,0.050388452,0
0.002590133,0.003637566,0.001064386,0
0.412101592,0.238359788,0.359146506,0
0.022462453,0.036483886,0.020936543,0
0.053265129,0.085284392,0.059499264,0
0.107239174,0.090145503,0.071135983,0
0.049485993,0.072089947,0.033633973,0
0.0159029,0.048677249,0.017300209,0
0.023698655,0.054265873,0.028322903,0
0.070240971,0.073214286,0.094196454,0
0.090241538,0.078317901,0.077510104,0
0.052036965,0.088988095,0.02696828,0
0.053722636,0.078835979,0.03340571,0
0.045424029,0.040079365,0.044849765,0
0.010333063,0.036706349,0.008528652,0
0.01922615,0.06521164,0.045365207,0
0.046546936,0.167526455,0.034931373,0
0.296844831,0.232771164,0.316645026,0
0.02759516,0.014517196,0.013686046,0
0.197241387,0.169940476,0.176951393,0
0.005608011,0.01031746,0.004058009,0
0.0823164,0.080621693,0.088891581,0
0.121013627,0.169642857,0.27116552,0
0.086875293,0.11468254,0.10225416,0
0.022483038,0.046494709,0.00523629,0
0.248686593,0.250231481,0.213727549,1
0.009592003,0.037929894,0.004060828,0
0.060469155,0.006845238,0.018245494,0
0.016825234,0.024239418,0.010056787,0
0.013190332,0.010449735,0.008299907,0
0.033019847,0.090112434,0.019511115,0
0.013153244,0.024900794,0.022584885,0
0.049066107,0.09593254,0.040173512,0
0.043961103,0.076984127,0.049148891,0
0.06457218,0.06140873,0.043635331,0
0.089919813,0.074041005,0.109701648,0
0.039729662,0.071548128,0.076375484,0
0.040487053,0.057440476,0.030416459,0
0.417230324,0.327513228,0.417461395,1
0.000354615,0.009027778,0.006691561,0
0.044444574,0.085185185,0.041225072,0
0.103773588,0.130555556,0.120473884,1
0.00324772,0.00843254,0.001224076,0
0.042392457,0.042228836,0.034000378,0
0.016116028,0.052017196,0.013322897,0
0.011659941,0.037830688,0.013750698,0
0.038926245,0.046428571,0.047910795,0
0.115575373,0.119708995,0.073998049,0
0.036777028,0.032638889,0.01361894,0
0.030868557,0.05760582,0.029295113,0
0.053625566,0.086210317,0.037031129,0
0.030242844,0.00297619,0.010403895,0
0.369241086,0.295568783,0.328187495,0
0.062007209,0.024603175,0.143148437,1
0.018905304,0.045502646,0.014465823,0
0.067513203,0.091104497,0.090960667,1
0.002790778,-6.51E-16,0.000521276,0
0.587143515,0.325159331,0.413269222,1
0.077342366,0.053505291,0.068532288,0
0.050885124,0.07526455,0.047642116,0
0.308574328,0.248048942,0.369663358,0
0.019952931,0.029530423,0.024595179,0
0.199222809,0.206878307,0.179253802,0
0.0128514,0.005952381,0.00901929,0
0.088671683,0.059887566,0.042450245,0
0.021388203,0.021527778,0.014156891,0
0.01220579,0.180720899,0.055911522,0
0.012400093,0.022089947,0.018638786,0
0.009159055,0.014285714,0.0084544,0
0.001851788,0.030588624,0.004619023,0
0.025181531,0.006812169,0.017482607,0
0.083572649,0.111243386,0.044145904,0
0.005168895,0.02582672,0.023098698,0
0.077919167,0.158498677,0.064946458,0
0.081622483,0.195554611,0.098338917,0
0.01583835,0.015740741,0.015237119,0
0.035578584,0.039186508,0.017427813,0
0.599996689,0.372935563,0.659253538,1
0.026542125,0.087874199,0.035187405,0
0.20341013,0.210681217,0.122022748,0
0.020715315,0.040839947,0.00545481,0
0.020886199,0.028571429,0.01366101,0
0.135168429,0.136111111,0.190286443,0
0.008305984,0.036243386,0.006236893,0
0.002579866,0.000892857,0.000547836,0
0.096081423,0.155555556,0.0909217,0
0.0569486,0.05135582,0.049516529,0
0.017759598,0.066997354,0.015295952,0
0.054033063,0.047751323,0.057772402,0
0.02859552,0.163425926,0.119642466,0
0.050857554,0.079993386,0.062162805,0
0.087243126,0.092592593,0.07861352,0
0.013613707,0.070469577,0.022385294,0
0.054201936,0.023677249,0.031392641,0
0.12828025,0.089583333,0.160519034,0
0.094331633,0.101686508,0.073153891,0
0.071077178,0.055952381,0.035052709,0
0.105354094,0.109953704,0.122407161,0
0.135585685,0.27010582,0.099859595,1
0.011530872,0.009589947,0.003895351,0
0.105170782,0.168518519,0.110368066,0
0.043631255,0.038095238,0.024991473,0
0.004907035,0.000496032,0.000814388,0
0.123539987,0.216600529,0.156713322,1
0.036981661,0.110912698,0.024085497,0
0.113104323,0.136970899,0.14833957,0
0.052979188,0.080390212,0.042280316,0
0.059558883,0.138921958,0.081913732,0
0.02563521,0.017162698,0.009488541,0
0.063688388,0.154662698,0.06382028,0
0.421708827,0.386706349,0.548880398,1
0.013979163,0.018220899,0.007617853,0
0.017089767,0.02635582,0.029606249,0
0.1038118,0.042361111,0.083795562,0
0.039795621,0.041137566,0.031314608,0
0.120478024,0.094477513,0.077054717,0
0.107750362,0.047321429,0.115517385,0
0.00860056,0.019080688,0.00488098,0
0.490603949,0.346877362,0.571256638,0
0.023306358,0.013492063,0.010537809,0
0.039392123,0.01984127,0.031672943,0
0.016507149,0.020436508,0.004704899,0
0.031112409,0.08260582,0.050724633,0
0.044037626,0.016898148,0.034488536,0
0.466610758,0.335482804,0.328478187,0
0.033497534,0.028968254,0.037170194,0
0.003561315,0.012367725,0.001233393,0
0.086203747,0.174669312,0.121073142,1
0.01196999,0.010681217,0.008720662,0
0.020285829,0.018882275,0.014579921,0
0.43784852,0.331812169,0.584899127,0
0.103861587,0.052612434,0.096740179,0
0.014229515,0.027017196,0.014092728,0
0.124944387,0.087400794,0.139052019,0
0.08075198,0.083002646,0.074778721,0
0.045747265,0.048048942,0.024954144,0
0.055803072,0.103108466,0.071185671,0
0.156413812,0.113392857,0.113922045,0
0.001543521,0.000892857,0.00023748,0
0.098072044,0.101388889,0.074555166,0
0.017467912,0.097949735,0.065456301,0
0.090607094,0.125132275,0.084069967,0
0.422231398,0.32718254,0.495489717,0
0.01179367,0.004662698,0.008076594,0
0.057681626,0.12853836,0.061535686,0
0.068247516,0.166104497,0.086255096,0
0.337870855,0.288988095,0.361795932,0
0.029447908,0.037996032,0.0368995,0
0.272021641,0.172354497,0.361318618,0
0.005017825,0.000992063,0.001317702,0
0.051391712,0.05353836,0.054623172,0
0.07129219,0.061805556,0.069738604,0
0.003148726,0.059259259,0.004939745,0
0.263025041,0.221362434,0.307925075,1
0.227958967,0.239219577,0.139239237,0
0.102289007,0.122883598,0.140508682,1
0.018360792,0.039550265,0.015382384,0
0.002536173,0.012334656,0.000696059,0
0.044547743,0.074007937,0.05649092,0
0.029506485,0.052281746,0.042736512,0
0.085883405,0.107010582,0.116012141,0
0.205065255,0.279728836,0.335685134,1
0.017627976,0.045171958,0.018233033,0
0.008135651,0.012731481,0.001707402,0
0.045148853,0.020899471,0.042691279,0
0.033872341,0.088789683,0.036637273,0
0.149627464,0.081448413,0.117670886,0
0.062192917,0.125958995,0.071168631,0
0.016410929,0.052777778,0.017330488,0
0.031368115,0.067691799,0.061266944,0
0.010029025,0.09672619,0.012497547,0
0.131198779,0.198875661,0.115708522,0
0.027652416,0.017096561,0.004067541,0
0.214833837,0.173181217,0.281337261,1
0.086214475,0.040707672,0.050244015,0
0.000548204,-5.24E-16,3.18E-05,0
0.058611949,0.176455026,0.032426447,0
0.01315759,0.006746032,0.006295913,0
0.058479268,0.049966931,0.047959093,0
0.170150964,0.21792328,0.120519772,1
0.139115155,0.071792328,0.105496719,0
0.03692295,0.060615079,0.028252821,0
0.010048402,0.035218254,0.021154176,0
0.123103622,0.124320587,0.178921714,1
0.342532378,0.326851852,0.215637907,0
0.007428238,0.005621693,0.003152675,0
0.063296968,0.054993386,0.076060452,0
0.068896496,0.061243386,0.064691342,0
0.068872078,0.061640212,0.101671532,0
0.072844112,0.077678571,0.079877011,0
0.05651836,0.072486772,0.06981682,0
0.081584017,0.093154762,0.134730622,0
0.21186462,0.359126984,0.207454652,0
0.079367364,0.076917989,0.061327249,0
0.012865647,0.013161376,0.00441733,0
0.077142426,0.051025132,0.037105288,0
0.079870835,0.114219577,0.046701983,0
0.003836065,0.00869709,0.000656997,0
0.13725745,0.071560847,0.067842275,0
0.081263618,0.155026455,0.163229406,0
0.169301608,0.337003968,0.119901143,0
0.014472377,0.020701058,0.016674669,0
0.07605595,0.076322751,0.104227729,1
0.039672369,0.051785714,0.053066436,0
0.125928978,0.096164021,0.117709488,0
0.044871463,0.061309524,0.046610877,0
0.122566731,0.153306878,0.143879235,0
0.009236421,0.039847884,0.024227999,0
0.022278699,0.118948413,0.039638191,0
0.036606468,0.026705404,0.031101275,0
0.131142195,0.21412037,0.1095585,0
0.347056649,0.318353175,0.289842427,1
0.035087745,0.049155243,0.054339472,0
0.150864347,0.198809524,0.167169526,0
0.029084534,0.050396825,0.019076174,0
0.019975788,0.016600529,0.013245631,0
0.016566236,0.036276455,0.014072543,0
0.090634939,0.100581066,0.058398142,0
0.008566354,0.00271164,0.004669254,0
0.011468367,0.07609127,0.029985348,0
0.013549402,0.008399471,0.007007849,0
0.050953527,0.049470899,0.085406631,0
0.033301505,0.028604497,0.025605656,0
0.131680924,0.165277778,0.164831042,0
0.007530395,0.012863757,0.001705455,0
0.259050949,0.206580688,0.272938967,0
0.040614413,0.043518519,0.01165054,0
0.040766565,0.02364418,0.00565486,0
0.013728944,0.031481481,0.010366165,0
0.0120895,0.067559524,0.025026627,0
0.152036671,0.158234127,0.152918652,1
0.006911378,0.030390212,0.003956952,0
0.057802281,0.026100289,0.036951721,0
0.048732591,0.064240462,0.047051195,0
0.000444476,-6.39E-16,0.000524241,0
0.045957926,0.015145503,0.026083242,0
0.160674296,0.194345238,0.154947087,1
0.153301425,0.142150515,0.089209616,1
0.012922908,0.032572751,0.011876483,0
0.011238951,0.065821051,0.009283859,0
0.006361809,0.02635582,0.003546286,0
0.008664209,0.0259033,0.011759032,0
0.034006458,0.092294974,0.053465698,0
0.279330687,0.138161376,0.320958883,0
0.015855499,0.006117725,0.01330778,0
0.026503708,0.029761905,0.018688027,0
0.131398351,0.120436508,0.181423962,0
0.021238445,0.071527778,0.016524348,0
0.003700361,0.006349206,0.002434375,0
0.021839054,0.032705026,0.008357592,0
0.116401869,0.077241046,0.141486704,0
0.000421395,0.000396825,0.000108303,0
0.027084798,0.075132275,0.030897614,0
0.004586667,0.010789442,0.00314217,0
0.009497295,0.001388889,0.003616256,0
0.004057122,0.003373016,0.001581749,0
0.062800884,0.074768519,0.061429866,0
0.034390843,0.043882275,0.011842201,0
0.055307938,0.04593254,0.073900953,0
0.07599309,0.124470899,0.097154833,0
0.016404709,0.030489418,0.024080269,0
0.000722491,0.013194444,0.00030066,0
0.007404581,0.007671958,0.002513276,0
0.135566558,0.211276455,0.296623826,0
0.007465482,0.015310847,0.009043941,0
0.014681862,0.010416667,0.007787324,0
0.015590954,0.061838624,0.007109288,0
0.370582264,0.184854497,0.216546059,0
0.047217563,0.07364418,0.037908997,0
0.056420924,0.026488095,0.044039462,0
0.051473768,0.063128307,0.036526911,0
0.030183173,0.043551587,0.023163944,0
0.032618069,0.044411376,0.038019776,0
0.062193971,0.172652116,0.084488198,0
0.013258712,0.015112434,0.009416698,0
0.087039134,0.154828042,0.101934366,0
0.068696686,0.129365079,0.120369665,0
0.00512044,0.020866402,0.015604729,0
0.150296244,0.219742063,0.189925253,0
0.048839344,0.122883598,0.042705517,0
0.012248541,0.071428571,0.005675661,0
0.014011645,0.007109788,0.003504341,0
0.033409208,0.027843915,0.046348248,0
0.015557318,0.041765873,0.013499216,0
0.064381192,0.081183862,0.069588244,0
0.037045873,0.069411376,0.048074748,0
0.139123901,0.124260304,0.099283524,0
0.008293934,0.036838624,0.048753802,0
0.10096057,0.076877289,0.133517027,0
0.112862497,0.097222222,0.122968413,0
0.278475093,0.247486772,0.31119144,1
0.163391913,0.169510582,0.14594081,0
0.012901921,0.008763228,0.006014168,0
0.005075773,0.011011905,0.009516394,0
0.255836222,0.125198413,0.223721072,0
0.157987445,0.153472222,0.197520375,0
0.218046621,0.199537037,0.187054083,0
0.008520752,0.007242063,0.001342556,0
0.032699986,0.085008818,0.05890492,0
0.079481789,0.121329365,0.080204934,0
0.00112758,-6.51E-16,0.000194351,0
0.020815811,0.053306878,0.02621213,0
0.016898055,0.038657407,0.022856131,0
0.0279431,0.026047178,0.015340221,0
0.053803642,0.05026455,0.027940631,0
0.127615565,0.144808201,0.104855627,1
0.04615331,0.034325397,0.062668376,0
0.003903849,0.010681217,0.00019823,0
0.029315291,0.031812169,0.0208291,0
0.000674497,0.006944444,0.000193248,0
0.03010335,0.007275132,0.015730206,0
0.183078545,0.219973545,0.161242783,0
0.02442034,0.01521164,0.02418403,0
0.139675891,0.109854497,0.1448946,0
0.166260001,0.171660053,0.238599122,0
0.035988121,0.012566138,0.02224192,0
0.005721598,0.001785714,0.003635387,0
0.012926277,0.025892857,0.014652574,0
0.360410218,0.192384732,0.253122777,1
0.049672922,0.031779101,0.039144039,0
0.00622336,0.008994709,0.0028589,0
0.049277668,0.083399471,0.08672072,0
0.012199017,0.01792328,0.008301445,0
0.044253642,0.054728836,0.019864883,0
0.03976772,0.024272487,0.015656298,0
0.10965507,0.117857143,0.086004674,0
0.000141271,0.010152116,7.75E-05,0
0.029063741,0.058068783,0.020657895,0
0.264492916,0.339914021,0.294750482,1
0.200072549,0.102149471,0.153187349,0
0.054171555,0.076223545,0.063214809,0
0.108344976,0.145701058,0.113965183,1
0.03793253,0.017228836,0.017412208,0
0.067625614,0.060615079,0.047755744,0
0.373918012,0.240410053,0.270598352,0
0.000899135,0.003968254,0.000109201,0
0.118788443,0.121560847,0.115395442,0
0.003407929,0.006150794,0.00100886,0
0.020631919,0.016765873,0.018722162,0
0.009526139,0.016071429,0.012337186,0
0.003829853,0.007175926,0.00077974,0
0.020072795,0.003207672,0.010725941,0
0.063528173,0.122751323,0.059457786,0
0.032838756,0.03912037,0.053649031,0
0.107757802,0.080886243,0.130046442,0
0.021957049,0.024272487,0.017717617,0
0.000177781,0.01332672,0.002679507,0
0.025878867,0.078935185,0.01460216,0
0.020192405,0.063095238,0.025182154,0
0.265553531,0.250562169,0.271287739,1
0.068414958,0.122123016,0.094958186,0
0.013549992,0.028373016,0.021001521,0
0.030745348,0.090410053,0.0452113,0
0.010043763,0.052347884,0.017151821,0
0.027381553,0.14265873,0.004984296,0
0.008106028,0.034160053,0.004565156,0
0.015040391,0.014054233,0.01092023,0
0.031169988,0.048148148,0.031374272,0
0.021983292,0.063525132,0.015782272,0
0.004730933,0.008597884,0.001591798,0
0.042901424,0.103835979,0.046603072,0
0.010131982,0.007043651,0.004669247,0
0.002504626,0.000892857,0.000490658,0
0.517589095,0.286375661,0.380969614,0
0.293635853,0.27880291,0.450856745,1
0.016996948,0.062202381,0.051379327,0
0.036149665,0.036937831,0.027987881,0
0.030970262,0.042261905,0.027298182,0
0.020763107,0.004365079,0.009644445,0
0.039708542,0.042460317,0.040261198,0
0.046829817,0.045171958,0.055260941,0
0.032507978,0.098214286,0.02955357,0
0.032238324,0.035085979,0.026300812,0
0.003216139,0.006117725,0.000384186,0
0.231036744,0.17797619,0.288206398,0
0.019910645,0.003141534,0.00786003,0
0.011380323,0.022685185,0.021360423,0
0.058183856,0.088789683,0.044531632,0
0.084433607,0.094312169,0.080574013,0
0.067819527,0.058796296,0.058922533,0
0.077674846,0.133068783,0.054657429,0
0.013118123,0.002480159,0.012849545,0
0.11477252,0.131216931,0.096370608,0
0.046999391,0.162169312,0.05005981,1
0.02697991,0.04401455,0.014350001,0
0.251758354,0.166369048,0.220854878,1
0.003256711,0.022056878,0.004552409,0
0.009665308,0.002347884,0.00534555,0
0.025066126,0.016501323,0.009034001,0
0.133633064,0.128224206,0.103502832,0
0.027985469,0.015443122,0.004513941,0
0.080307685,0.18968254,0.137942433,0
0.163858628,0.198677249,0.160164177,0
0.048870451,0.043584656,0.045669481,0
0.039308756,0.073048942,0.00826245,0
0.052973239,0.030059524,0.041095763,0
0.059978737,0.160185185,0.052156907,0
0.008345268,0.006911376,0.003340456,0
0.08720152,0.119312169,0.049838215,0
0.024698603,0.039087302,0.020281175,0
0.050745117,0.038921958,0.049522668,0
0.00590209,0.010085979,0.001167081,0
0.066664146,0.163988095,0.12227989,0
0.017494958,0.022222222,0.001876729,0
0.074205946,0.032837302,0.038833283,0
0.093108384,0.164484127,0.110479958,1
0.019000104,0.173544974,0.0684857,0
0.055688481,0.079960317,0.063301794,0
0.199248268,0.183664021,0.198264793,1
0.034253351,0.074702381,0.061415754,0
0.060145646,0.061177249,0.035115268,0
0.328057163,0.209027778,0.323336869,0
0.196068019,0.221626984,0.194472879,0
0.109050871,0.177744709,0.15051046,0
0.012044464,0.067526455,0.017594339,0
0.009018879,0.011970899,0.007444672,0
0.092699877,0.118915344,0.08271037,0
0.072025071,0.072685185,0.069053456,0
0.113643008,0.100760582,0.117564961,0
0.069807781,0.022652116,0.027698085,0
0.083656005,0.152546296,0.06517458,0
0.396492105,0.205555556,0.15705882,0
0.007932666,0.014054233,0.000654494,0
0.06849992,0.079960317,0.036852971,0
0.461219799,0.292261905,0.377459675,0
0.138047324,0.176455026,0.206251651,0
0.046819932,0.027943122,0.04119806,0
0.028791376,0.060119048,0.057244882,0
0.055614122,0.071933622,0.05944198,0
0.067571664,0.018551587,0.027968351,0
0.002377119,0.005853175,0.000233173,0
0.091959617,0.075694444,0.128689617,0
0.083549062,0.112962963,0.037377346,0
0.069161518,0.082374339,0.042829111,0
0.13088848,0.183763228,0.124836393,0
0.030351772,0.003141534,0.015425204,1
0.0386205,0.033498677,0.015092541,0
0.021756556,0.029034392,0.018242484,0
0.026156066,0.03015873,0.010634886,0
0.031078046,0.09646164,0.026609844,0
0.064201104,0.190806878,0.097113468,0
0.393303541,0.253902116,0.240149155,0
0.020949497,-3.03E-16,0.006832013,0
0.030222352,0.053637566,0.029242925,0
0.188097598,0.145403439,0.154915974,0
0.030943741,0.029034392,0.024154564,0
0.234126314,0.156448413,0.25862214,1
0.031368452,0.032738095,0.00539512,0
0.05629005,0.172089947,0.088227168,0
0.014709907,0.038624339,0.007515213,0
0.044970288,0.075330688,0.059339583,0
0.08874383,0.104049423,0.114874519,0
0.335980885,0.294444444,0.381423801,0
0.01055822,0.001289683,0.001555108,0
0.035811607,0.079761905,0.034342129,0
0.786482313,0.486441799,0.668634117,1
0.005082678,0.008730159,0.001079278,0
0.230689661,0.117063492,0.203740269,0
0.012613696,0.092857143,0.048606105,0
0.05296134,0.03968254,0.056101117,0
0.050727007,0.045436508,0.020934528,0
0.035316514,0.073776455,0.054377809,0
0.416857295,0.348842593,0.532754898,0
0.094962558,0.137830688,0.063222207,0
0.068628601,0.12635582,0.067590266,0
0.045775737,0.104596561,0.128543302,0
0.207584051,0.140368717,0.209588572,0
0.03001186,0.026521164,0.023390777,0
0.003017501,0.003141534,0.000682307,0
0.056921527,0.095965608,0.099096991,0
0.103193356,0.126818783,0.102470249,0
0.032443729,0.065244709,0.024301862,0
0.014745509,0.066071429,0.032145109,0
0.003571465,-4.88E-16,0.00011193,0
0.010817509,0.008763228,0.001665432,0
0.033175578,0.020601852,0.013934624,0
0.084036506,0.046858466,0.081519738,0
0.085409926,0.100396825,0.093676463,0
0.033799645,0.046296296,0.033917364,0
0.029457822,0.045965608,0.015599236,0
0.076146637,0.128637566,0.097561575,0
0.029761898,0.036441799,0.018377632,0
0.213768199,0.10734127,0.145298138,0
0.026181471,0.066468254,0.027869862,0
0.015558903,0.060449735,0.021031529,0
0.337991963,0.169720018,0.186104342,1
0.041895744,0.047784392,0.026827887,0
0.065995685,0.095138889,0.035135113,0
0.00769931,0.004365079,0.002408109,0
0.012738823,0.008862434,0.015008614,0
0.015501529,0.097089947,0.025376964,0
0.035433814,0.130257937,0.02858006,0
0.035232824,0.033311287,0.04775032,0
0.072800259,0.116203704,0.084414385,0
0.026781611,0.017427249,0.005994207,0
0.12443824,0.122982804,0.20127584,0
0.133676119,0.175198413,0.095654763,0
0.161870785,0.088095238,0.12009836,0
0.028978551,0.128736772,0.041799426,0
0.320298107,0.288210979,0.185934737,1
0.075613949,0.066898148,0.080438182,0
0.052920825,0.048544974,0.094083674,0
0.043095724,0.094246032,0.058913443,0
0.018554193,0.025661376,0.006449264,0
0.051838099,0.063822751,0.058911119,0
0.151712609,0.150628307,0.166653693,0
0.135574549,0.072255291,0.118842617,0
0.047406927,0.075132275,0.032177243,0
0.017420016,0.024537037,0.01907804,0
0.043848476,0.077248677,0.060635109,0
0.45992292,0.505092593,0.518210769,0
0.218201264,0.201851852,0.318490952,0
0.088512228,0.169708995,0.084112182,0
0.040338008,0.070568783,0.042354695,0
0.006177587,0.010912698,0.005562345,0
0.029876252,0.046230159,0.044976681,1
0.663487166,0.255026455,0.545976341,0
0.047871821,0.033531746,0.042832691,0
0.034302438,0.10843254,0.070167199,0
0.056308672,0.140608466,0.07312008,0
0.012175864,0.032804233,0.01097159,0
0.006588356,0.004232804,0.004001515,0
0.011959404,0.013128307,0.008667468,0
0.145983129,0.068915344,0.077146247,0
0.021906684,0.03667328,0.016831093,0
0.138847207,0.117294974,0.185139716,0
0.015896961,0.023214286,0.020445364,0
0.034690173,0.01875,0.032342818,0
0.043868696,0.03098545,0.024647214,0
0.010006623,0.003935185,0.004608179,0
0.064896662,0.153571429,0.151116058,1
0.064496001,0.057242063,0.058414806,0
0.094851658,0.133630952,0.08214546,0
0.21804686,0.313392857,0.353970617,1
0.001409886,0.014517196,0.004068812,0
0.091199478,0.035085979,0.228396833,0
0.241137275,0.178373016,0.146109954,0
0.021423894,0.014847884,0.011360927,0
0.128775733,0.226951058,0.101986445,1
0.042491208,0.051455026,0.03312913,0
0.010598131,0.010747354,0.005298635,0
0.156374745,0.051223545,0.056446053,0
0.054013521,0.048842593,0.025621573,0
0.17308607,0.083829365,0.176733479,0
0.398929633,0.298412698,0.387094975,1
0.335974828,0.221075838,0.246289834,1
0.142849457,0.139252646,0.153278619,0
0.00720437,0.005820106,0.004537051,0
0.028458986,0.088194444,0.021188634,0
0.005976418,0.001984127,0.000531422,0
0.056227848,0.081084656,0.070726834,0
0.002275269,-5.65E-16,0.000650802,0
0.020671242,0.022089947,0.009943571,0
0.077106242,0.189583333,0.103443824,0
0.037218006,0.028604497,0.021833882,0
0.003090762,0.012037037,0.000315428,0
0.018856384,0.032671958,0.023587508,0
0.03678788,0.074437831,0.045192204,0
0.030172856,0.070943563,0.04153578,0
0.097461408,0.07119709,0.100318797,0
0.021204404,0.054199735,0.023976577,0
0.002209413,0.005357143,0.002452644,0
0.038928891,0.083664021,0.040567137,0
0.035023249,0.010615079,0.017048154,0
0.221599221,0.202744709,0.277463555,1
0.033090083,0.070767196,0.038003467,0
0.01996424,0.015079365,0.00855089,0
0.252891418,0.243577025,0.273992985,0
0.120486966,0.074636243,0.099639408,0
0.076259646,0.202414021,0.040002573,0
0.03146488,0.103736772,0.045217257,0
0.218205469,0.128505291,0.224452242,0
0.022648198,0.025198413,0.011291071,0
0.014943704,0.027579365,0.009339018,0
0.037268304,0.01167328,0.026611537,0
0.151440161,0.139491213,0.173781097,0
0.019033286,0.10515873,0.047376774,0
0.021312121,0.033630952,0.024884295,0
0.089574235,0.164517196,0.135908544,0
0.110028041,0.133333333,0.104344733,0
0.035010945,0.059755291,0.019751756,0
0.057785544,0.168419312,0.05761097,0
0.031031648,0.038029101,0.038783353,0
0.085028917,0.107308201,0.090160973,0
0.049387824,0.117328042,0.107240804,0
0.03748129,0.030357143,0.033533726,0
0.069128977,0.030059524,0.033537373,0
0.205557599,0.28776455,0.139142245,0
0.040500174,0.079365079,0.043643728,0
0.033022547,0.026124339,0.015906766,0
0.05437801,0.068419312,0.057485305,1
0.017326885,0.034259259,0.013461308,0
0.243696746,0.205676159,0.314431161,1
0.199825774,0.190922619,0.182941303,0
0.042189968,0.094808201,0.058117013,0
0.003268597,0.001653439,0.002409969,0
0.00863724,0.027414021,0.009917175,0
0.269524645,0.236210317,0.337974072,0
0.082227872,0.029265873,0.026394309,0
0.14819389,0.262301587,0.285681754,0
0.427349776,0.35707672,0.456002533,1
0.014668124,0.098148148,0.018527934,0
0.063199121,0.068357899,0.053032555,0
0.004563841,0.009986772,0.001542865,0
0.036291645,0.099768519,0.039340045,0
0.031658155,0.103108466,0.053021993,0
0.030677441,0.142890212,0.039557226,0
0.035790605,0.058597884,0.006980252,0
0.12900084,0.052810847,0.075525038,0
0.252478816,0.222123016,0.197225854,1
0.164970451,0.215509259,0.181210726,0
0.116502334,0.164087302,0.185014263,0
0.09374873,0.09781746,0.085562751,0
0.140810191,0.137518896,0.114337981,0
0.002216903,0.008829365,0.001999672,0
0.040308003,0.078968254,0.073735453,0
0.033298452,0.035416667,0.019702649,0
0.153383275,0.094444444,0.214035153,1
0.053881066,0.06984127,0.034578282,1
0.05425942,0.071759259,0.028938411,0
0.037494873,0.039285714,0.042838831,0
0.043781435,0.060019841,0.028262857,0
0.171812409,0.143353175,0.175046906,0
0.002650795,0.027083333,0.004025593,0
0.017666324,0.028505291,0.007139638,0
0.017670002,0.012698413,0.008700824,0
0.195859096,0.101521164,0.185299397,0
0.274059455,0.262268519,0.303745598,0
0.089996451,0.10719246,0.078470029,0
0.091857101,0.230274471,0.110773377,0
0.003708315,0.00978836,0.003032564,0
0.018090575,0.004530423,0.000915387,0
0.048980782,0.038525132,0.060187906,0
0.350539287,0.275793651,0.281345576,1
0.078336647,0.082969577,0.076201245,0
0.005558061,0.000661376,0.001109256,0
0.031543249,0.052116402,0.088248186,0
0.054075886,0.066269841,0.037956841,0
0.045694012,0.024470899,0.032182507,0
0.015265327,0.043353175,0.013175037,0
0.083055682,0.067989418,0.083545625,0
0.024684491,0.047585979,0.028480731,0
0.007098395,0.019907407,0.005203011,0
0.000667143,0.003373016,0.000225777,0
0.033531987,0.097056878,0.069063678,0
0.00984986,0.015410053,0.011134706,0
0.014061461,0.020403439,0.009214162,0
0.014443692,0.023743386,0.008477805,0
0.135091673,0.152083333,0.15407443,0
0.207011978,0.272585979,0.332469881,0
0.067379183,0.034424603,0.064353421,0
0.058387484,0.025628307,0.040387996,0
0.027997181,0.019907407,0.014669816,0
0.096393459,0.125694444,0.156975552,0
0.30836048,0.259722222,0.272117645,1
0.092417362,0.026818783,0.031389169,0
0.049747327,0.063425926,0.05025411,0
0.047890773,0.065310847,0.027491469,0
0.002063874,0.008928571,0.00033009,0
0.106636559,0.164219577,0.115115978,1
0.009828385,0.004497354,0.010042622,0
0.029205947,0.011640212,0.015139285,0
0.026360818,0.027876984,0.028852545,0
0.155933019,0.194312169,0.19766894,0
0.01000577,0.007010582,0.011223818,0
0.018787097,0.017328042,0.011900272,0
0.008895097,0.018617725,0.010003729,0
0.088476929,0.101421958,0.085375383,0
0.242571773,0.356547619,0.32501933,0
0.003997351,0.004365079,0.001160863,0
0.002108752,0.007109788,0.002152752,0
0.014995846,0.076719577,0.024092218,0
0.020577546,0.04646164,0.019935556,1
0.053077008,0.040079365,0.049424037,0
0.06312395,0.045899471,0.015074936,0
0.03667171,0.068882275,0.179519996,0
0.015578941,0.009854497,0.015869955,0
0.077482174,0.137103175,0.082264706,1
0.025552516,0.038293651,0.013063443,0
0.068469297,0.104464286,0.08027304,0
0.024011717,0.034193122,0.029482255,0
0.022140148,0.072255291,0.020649267,0
0.093568313,0.074491785,0.05911351,0
0.079682804,0.195800265,0.085187905,1
0.007881394,0.020734127,0.002673127,0
0.095190731,0.130489418,0.064378835,0
0.341921459,0.201157407,0.167081743,0
0.078313023,0.033994709,0.046309102,0
0.011967278,0.002050265,0.010155273,0
0.068215448,0.096362434,0.04795533,0
0.03844648,0.10297619,0.067947775,0
